photo,Genre,sous genre,Espèce,sous espèce,species name,category,M/f/ND(0/1/2)
1979,Glossina,Fusca,medicorum,,Glossina medicorum,53,2
1980,Glossina,Fusca,medicorum,,Glossina medicorum,53,2
1981,Glossina,morsitans,morsitans,Centralis,Glossina morsitans centralis,54,1
1982,Glossina,morsitans,morsitans,Centralis,Glossina morsitans centralis,54,0
1983,Glossina,morsitans,morsitans,Centralis,Glossina morsitans centralis,54,0
1984,Glossina,fusca,nashi,,Glossina nashi,55,1
1985,Glossina,fusca,nashi,,Glossina nashi,55,0
1986,Glossina,Fusca,nigrofusca,,Glossina nigrofusca,56,1
1987,Glossina,Palpalis,Pallicera,,Glossina pallicera,57,1
1988,Glossina,Palpalis,Pallicera,,Glossina pallicera,57,1
1989,Glossina,Palpalis,Pallicera,,Glossina pallicera,57,1
1990,Glossina,Palpalis,Pallicera,,Glossina pallicera,57,0
1991,Glossina,Palpalis,Pallicera,,Glossina pallicera,57,0
1992,Glossina,Palpalis,Pallicera,,Glossina pallicera,57,0
1993,Glossina,Palpalis,Pallicera,,Glossina pallicera,57,0
1994,Glossina,Palpalis,Pallicera,,Glossina pallicera,57,0
1995,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
1996,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
1997,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
1998,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
1999,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
2000,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
2001,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
2002,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
2003,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
2004,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
2005,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
2006,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
2007,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
2008,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
2009,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
2010,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
2011,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
2012,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
2013,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
2014,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
2015,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
2016,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
2017,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
2018,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
2019,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
2020,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
2021,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
2022,Glossina,Palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
2023,Glossina,Fusca,tabaniformis,,Glossina tabaniformis,59,0
2024,Glossina,Palpalis,tachinoïdes,,Glossina tachinoïdes,14,1
2025,Glossina,Palpalis,tachinoïdes,,Glossina tachinoïdes,14,0
2026,Glossina,morsitans,longipalpis,,Glossina longipalpis,44,1
2027,Glossina,morsitans,longipalpis,,Glossina longipalpis,44,1
2028,Glossina,morsitans,longipalpis,,Glossina longipalpis,44,1
2029,Glossina,morsitans,longipalpis,,Glossina longipalpis,44,1
2030,Glossina,morsitans,longipalpis,,Glossina longipalpis,44,1
2031,Glossina,morsitans,longipalpis,,Glossina longipalpis,44,1
2032,Glossina,morsitans,longipalpis,,Glossina longipalpis,44,0
2033,Glossina,morsitans,longipalpis,,Glossina longipalpis,44,0
2034,Glossina,morsitans,morsitans,submorsitans,Glossina morsitans submorsitans,46,0
2035,Glossina,morsitans,morsitans,submorsitans,Glossina morsitans submorsitans,46,1
2036,Glossina,morsitans,morsitans,submorsitans,Glossina morsitans submorsitans,46,0
2037,Glossina,morsitans,morsitans,submorsitans,Glossina morsitans submorsitans,46,0
2038,Glossina,morsitans,morsitans,submorsitans,Glossina morsitans submorsitans,46,0
2039,Glossina,morsitans,morsitans,submorsitans,Glossina morsitans submorsitans,46,0
2040,Aedes,Ochlerotatus,detritus,,Aedes Detritus,34,1
2041,Aedes,Ochlerotatus,detritus,,Aedes Detritus,34,1
2042,Aedes,Ochlerotatus,detritus,,Aedes Detritus,34,1
2043,Aedes,Ochlerotatus,detritus,,Aedes Detritus,34,1
2044,Aedes,Ochlerotatus,detritus,,Aedes Detritus,34,1
2045,Aedes,Ochlerotatus,detritus,,Aedes Detritus,34,1
2046,Aedes,Ochlerotatus,detritus,,Aedes Detritus,34,1
2047,Anopheles,Anopheles,apimacula,,Anopheles apimacula,60,1
2048,Anopheles,Anopheles,apimacula,,Anopheles apimacula,60,1
2049,Anopheles,Anopheles,apimacula,,Anopheles apimacula,60,1
2050,Anopheles,Anopheles,apimacula,,Anopheles apimacula,60,1
2051,Anopheles,Anopheles,apimacula,,Anopheles apimacula,60,1
2052,Anopheles,Anopheles,apimacula,,Anopheles apimacula,60,1
2053,Anopheles,Celia,Squamosus,,Anopheles squamosus,61,1
2054,Anopheles,Celia,Squamosus,,Anopheles squamosus,61,1
2055,Anopheles,Celia,Squamosus,,Anopheles squamosus,61,1
2056,Anopheles,Celia,Squamosus,,Anopheles squamosus,61,1
2057,Anopheles,Celia,Squamosus,,Anopheles squamosus,61,1
2058,Anopheles,Celia,Squamosus,,Anopheles squamosus,61,0
2059,Anopheles,Celia,Squamosus,,Anopheles squamosus,61,0
2060,Anopheles,Celia,Squamosus,,Anopheles squamosus,61,0
2061,Anopheles,Celia,Squamosus,,Anopheles squamosus,61,0
2062,Anopheles,Celia,Squamosus,,Anopheles squamosus,61,0
2063,Anopheles,Celia,dureni,,Anopheles dureni,62,1
2064,Anopheles,Celia,dureni,,Anopheles dureni,62,1
2065,Anopheles,Celia,dureni,,Anopheles dureni,62,1
2066,Anopheles,Celia,dureni,,Anopheles dureni,62,1
2067,Anopheles,Celia,dureni,,Anopheles dureni,62,1
2068,Anopheles,Celia,dureni,,Anopheles dureni,62,1
2069,Anopheles,Celia,dureni,,Anopheles dureni,62,1
2070,Anopheles,Celia,dureni,,Anopheles dureni,62,1
2071,Anopheles,Celia,dureni,,Anopheles dureni,62,2
2072,Anopheles,Celia,multicolor,,Anopheles multicolor,63,1
2073,Anopheles,Celia,multicolor,,Anopheles multicolor,63,1
2074,Anopheles,Celia,multicolor,,Anopheles multicolor,63,1
2075,Anopheles,Celia,multicolor,,Anopheles multicolor,63,1
2076,Anopheles,Celia,multicolor,,Anopheles multicolor,63,0
2077,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,1
2078,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,1
2079,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,1
2080,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,1
2081,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,0
2082,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,0
2083,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,0
2084,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,1
2085,Anopheles,Anopheles,pseudopunctipennis,,Anopheles  pseudopunctipennis,65,1
2086,Anopheles,Anopheles,pseudopunctipennis,,Anopheles  pseudopunctipennis,65,1
2087,Anopheles,Anopheles,pseudopunctipennis,,Anopheles  pseudopunctipennis,65,1
2088,Anopheles,Anopheles,pseudopunctipennis,,Anopheles  pseudopunctipennis,65,1
2089,Anopheles,Anopheles,pseudopunctipennis,,Anopheles  pseudopunctipennis,65,1
2090,Anopheles,Anopheles,pseudopunctipennis,,Anopheles  pseudopunctipennis,65,1
2091,Anopheles,Anopheles,pseudopunctipennis,,Anopheles  pseudopunctipennis,65,0
2092,Anopheles,Anopheles,pseudopunctipennis,,Anopheles  pseudopunctipennis,65,0
2093,Anopheles,Anopheles,punctimaculata,,Anophele punctimaculata,66,1
2094,Anopheles,Anopheles,punctimaculata,,Anophele punctimaculata,66,1
2095,Anopheles,Anopheles,punctimaculata,,Anophele punctimaculata,66,1
2096,Anopheles,Anopheles,punctimaculata,,Anophele punctimaculata,66,1
2097,Anopheles,Anopheles,punctimaculata,,Anophele punctimaculata,66,1
2098,Anopheles,Anopheles,punctimaculata,,Anophele punctimaculata,66,1
2099,Anopheles,Anopheles,punctimaculata,,Anophele punctimaculata,66,1
2100,Anopheles,Anopheles,punctimaculata,,Anophele punctimaculata,66,1
2101,Anopheles,Anopheles,punctimaculata,,Anophele punctimaculata,66,1
2102,Anopheles,Anopheles,punctimaculata,,Anophele punctimaculata,66,0
2103,Anopheles,Anopheles,punctimaculata,,Anophele punctimaculata,66,1
2104,Aedes,Ochlerotatus,mariae,,Aedes Mariae,35,2
2105,Aedes,Ochlerotatus,mariae,,Aedes Mariae,35,2
2106,Aedes,Ochlerotatus,mariae,,Aedes Mariae,35,2
2107,Aedes,Ochlerotatus,mariae,,Aedes Mariae,35,2
2108,Aedes,Ochlerotatus,mariae,,Aedes Mariae,35,2
2109,Aedes,Ochlerotatus,mariae,,Aedes Mariae,35,2
2110,Aedes,Ochlerotatus,mariae,,Aedes Mariae,35,2
2111,Aedes,Ochlerotatus,mariae,,Aedes Mariae,35,2
2112,Anopheles,Anopheles,ziemani,,Anopheles ziemani,67,1
2113,Anopheles,Anopheles,ziemani,,Anopheles ziemani,67,1
2114,Anopheles,Anopheles,ziemani,,Anopheles ziemani,67,1
2115,Anopheles,Anopheles,ziemani,,Anopheles ziemani,67,1
2116,Anopheles,Anopheles,ziemani,,Anopheles ziemani,67,1
2117,Anopheles,Anopheles,ziemani,,Anopheles ziemani,67,0
2118,Anopheles,Cellia,pharoensis,,Anopheles pharoensis,68,1
2119,Anopheles,Cellia,pharoensis,,Anopheles pharoensis,68,1
2120,Anopheles,Cellia,pharoensis,,Anopheles pharoensis,68,1
2121,Anopheles,Cellia,pharoensis,,Anopheles pharoensis,68,1
2122,Anopheles,Cellia,pharoensis,,Anopheles pharoensis,68,1
2123,Anopheles,Cellia,pharoensis,,Anopheles pharoensis,68,1
2124,Anopheles,Cellia,pharoensis,,Anopheles pharoensis,68,1
2125,Anopheles,Cellia,pharoensis,,Anopheles pharoensis,68,0
2126,Anopheles,Cellia,pharoensis,,Anopheles pharoensis,68,0
2127,Anopheles,Cellia,pharoensis,,Anopheles pharoensis,68,0
2128,Anopheles,Cellia,cinctus,,Anopheles cinctus,69,1
2129,Anopheles,Cellia,cinctus,,Anopheles cinctus,69,1
2130,Anopheles,Cellia,cinctus,,Anopheles cinctus,69,1
2131,Anopheles,Cellia,cinctus,,Anopheles cinctus,69,1
2132,Anopheles,Cellia,cinctus,,Anopheles cinctus,69,0
2133,Anopheles,Cellia,cinctus,,Anopheles cinctus,69,0
2134,Anopheles,Cellia,cinctus,,Anopheles cinctus,69,0
2135,Anopheles,Cellia,cinctus,,Anopheles cinctus,69,0
2136,Anopheles,Cellia,cinctus,,Anopheles cinctus,69,0
2137,Anopheles,Cellia,cinctus,,Anopheles cinctus,69,0
2138,Anopheles,Cellia,cinctus,,Anopheles cinctus,69,0
2139,Anopheles,Cellia,cinctus,,Anopheles cinctus,69,0
2140,Anopheles,Cellia,cinctus,,Anopheles cinctus,69,0
2141,Anopheles,Cellia,cinctus,,Anopheles cinctus,69,0
2142,Anopheles,Cellia,cinereus,,Anopheles cinereus,70,1
2143,Anopheles,Cellia,cinereus,,Anopheles cinereus,70,1
2144,Anopheles,Cellia,cinereus,,Anopheles cinereus,70,1
2145,Anopheles,Cellia,cinereus,,Anopheles cinereus,70,1
2146,Anopheles,Cellia,cinereus,,Anopheles cinereus,70,0
2147,Anopheles,Cellia,cinereus,,Anopheles cinereus,70,0
2148,Anopheles,Cellia,cinereus,,Anopheles cinereus,70,0
2149,Anopheles,Cellia,cinereus,,Anopheles cinereus,70,0
2150,Anopheles,Cellia,demeilloni,,Anopheles demeilloni,71,1
2151,Anopheles,Cellia,demeilloni,,Anopheles demeilloni,71,1
2152,Anopheles,Cellia,demeilloni,,Anopheles demeilloni,71,1
2153,Anopheles,Cellia,demeilloni,,Anopheles demeilloni,71,0
2154,Anopheles,Cellia,demeilloni,,Anopheles demeilloni,71,0
2155,Anopheles,Cellia,demeilloni,,Anopheles demeilloni,71,0
2156,Anopheles,Cellia,demeilloni,,Anopheles demeilloni,71,0
2157,Anopheles,Cellia,demeilloni,,Anopheles demeilloni,71,0
2158,Anopheles,Cellia,demeilloni,,Anopheles demeilloni,71,0
2159,Anopheles,Cellia,demeilloni,,Anopheles demeilloni,71,0
2160,Anopheles,Cellia,demeilloni,,Anopheles demeilloni,71,0
2161,Anopheles,Cellia,flavicosta,,Anopheles flavicosta,72,1
2162,Anopheles,Cellia,flavicosta,,Anopheles flavicosta,72,1
2163,Anopheles,Cellia,flavicosta,,Anopheles flavicosta,72,0
2164,Anopheles,Cellia,flavicosta,,Anopheles flavicosta,72,2
2165,Anopheles,Cellia,flavicosta,,Anopheles flavicosta,72,2
2166,Anopheles,Cellia,flavicosta,,Anopheles flavicosta,72,2
2167,Anopheles,Cellia,hargreavesi,,Anopheles hargreavesi,73,1
2168,Anopheles,Cellia,hargreavesi,,Anopheles hargreavesi,73,1
2169,Anopheles,Cellia,hargreavesi,,Anopheles hargreavesi,73,1
2170,Anopheles,Cellia,hargreavesi,,Anopheles hargreavesi,73,0
2171,Anopheles,Cellia,hargreavesi,,Anopheles hargreavesi,73,0
2172,Anopheles,Cellia,hargreavesi,,Anopheles hargreavesi,73,0
2173,Anopheles,Cellia,hargreavesi,,Anopheles hargreavesi,73,0
2174,Anopheles,Cellia,moucheti,,Anopheles moucheti,74,1
2175,Anopheles,Cellia,moucheti,,Anopheles moucheti,74,1
2176,Anopheles,Cellia,moucheti,,Anopheles moucheti,74,1
2177,Anopheles,Cellia,moucheti,,Anopheles moucheti,74,1
2178,Anopheles,Cellia,moucheti,,Anopheles moucheti,74,1
2179,Anopheles,Cellia,moucheti,,Anopheles moucheti,74,1
2180,Anopheles,Cellia,moucheti,,Anopheles moucheti,74,0
2181,Anopheles,Cellia,nili,,Anopheles nili,75,2
2182,Anopheles,Cellia,nili,,Anopheles nili,75,2
2183,Anopheles,Cellia,nili,,Anopheles nili,75,2
2184,Anopheles,Cellia,nili,,Anopheles nili,75,2
2185,Anopheles,Cellia,nili,,Anopheles nili,75,2
2186,Anopheles,Cellia,nili,,Anopheles nili,75,2
2187,Anopheles,Cellia,nili,,Anopheles nili,75,2
2188,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,1
2189,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,1
2190,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,1
2191,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,1
2192,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,0
2193,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,0
2194,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,0
2195,Anopheles,Anopheles,obscurus,,Anopheles obscurus,64,0
2196,Anopheles,Anopheles,paludis,,Anopheles paludis,76,1
2197,Anopheles,Anopheles,paludis,,Anopheles paludis,76,1
2198,Anopheles,Anopheles,paludis,,Anopheles paludis,76,1
2199,Anopheles,Anopheles,paludis,,Anopheles paludis,76,1
2200,Anopheles,Anopheles,paludis,,Anopheles paludis,76,1
2201,Anopheles,Anopheles,paludis,,Anopheles paludis,76,1
2202,Anopheles,Anopheles,paludis,,Anopheles paludis,76,1
2203,Anopheles,Anopheles,paludis,,Anopheles paludis,76,1
2204,Anopheles,Anopheles,paludis,,Anopheles paludis,76,1
2205,Anopheles,Anopheles,paludis,,Anopheles paludis,76,1
2206,Anopheles,Anopheles,paludis,,Anopheles paludis,76,1
2207,Anopheles,Anopheles,paludis,,Anopheles paludis,76,1
2208,Anopheles,Anopheles,paludis,,Anopheles paludis,76,0
2209,Anopheles,Anopheles,paludis,,Anopheles paludis,76,0
2210,Aedes,Aedimorphus,Fowleri,,Aedes fowleri,77,1
2211,Aedes,Aedimorphus,Fowleri,,Aedes fowleri,77,1
2212,Aedes,Aedimorphus,Fowleri,,Aedes fowleri,77,0
2213,Aedes,Diceromyia,Furcifer,,Aedes furcifer,78,1
2214,Aedes,Diceromyia,Furcifer,,Aedes furcifer,78,1
2215,Aedes,Diceromyia,Furcifer,,Aedes furcifer,78,1
2216,Aedes,Diceromyia,Furcifer,,Aedes furcifer,78,1
2217,Aedes,Diceromyia,Furcifer,,Aedes furcifer,78,1
2218,Aedes,Diceromyia,Furcifer,,Aedes furcifer,78,0
2219,Aedes,Diceromyia,Furcifer,,Aedes furcifer,78,0
2220,Aedes,Stegomyia,Luteocephalus,,Aedes luteocephalus,79,1
2221,Aedes,Stegomyia,Luteocephalus,,Aedes luteocephalus,79,1
2222,Aedes,Stegomyia,Luteocephalus,,Aedes luteocephalus,79,1
2223,Aedes,Stegomyia,Luteocephalus,,Aedes luteocephalus,79,1
2224,Aedes,Stegomyia,Luteocephalus,,Aedes luteocephalus,79,1
2225,Aedes,Stegomyia,Luteocephalus,,Aedes luteocephalus,79,1
2226,Aedes,Stegomyia,Luteocephalus,,Aedes luteocephalus,79,1
2227,Aedes,Stegomyia,Luteocephalus,,Aedes luteocephalus,79,1
2228,Aedes,Stegomyia,Luteocephalus,,Aedes luteocephalus,79,1
2229,Aedes,Stegomyia,Luteocephalus,,Aedes luteocephalus,79,1
2230,Aedes,Stegomyia,Luteocephalus,,Aedes luteocephalus,79,0
2231,Aedes,Stegomyia,Luteocephalus,,Aedes luteocephalus,79,2
2232,Aedes,Stegomyia,Luteocephalus,,Aedes luteocephalus,79,2
2233,Aedes,Stegomyia,Opok,,Aedes Opok,80,2
2234,Aedes,Stegomyia,Opok,,Aedes Opok,80,2
2235,Aedes,Ochlerotatus,Rusticus,,Aedes rusticus,81,2
2236,Aedes,Ochlerotatus,Rusticus,,Aedes rusticus,81,2
2237,Aedes,Ochlerotatus,Rusticus,,Aedes rusticus,81,2
2238,Aedes,Ochlerotatus,Rusticus,,Aedes rusticus,81,2
2239,Aedes,Ochlerotatus,Rusticus,,Aedes rusticus,81,2
2240,Aedes,Ochlerotatus,Rusticus,,Aedes rusticus,81,2
2241,Aedes,Ochlerotatus,Rusticus,,Aedes rusticus,81,2
2242,Aedes,Ochlerotatus,Rusticus,,Aedes rusticus,81,2
2243,Aedes,Stegomyia,simpsoni,,Aedes simpsoni,82,2
2244,Aedes,Stegomyia,simpsoni,,Aedes simpsoni,82,2
2245,Aedes,Diceromyia,Taylori,,Aedes taylori,83,2
2246,Aedes,Diceromyia,Taylori,,Aedes taylori,83,2
2247,Aedes,Fredwardsius,vittatus,,Aedes vittatus,84,1
2248,Aedes,Fredwardsius,vittatus,,Aedes vittatus,84,1
2249,Aedes,Fredwardsius,vittatus,,Aedes vittatus,84,0
2250,Aedes,Fredwardsius,vittatus,,Aedes vittatus,84,0
2251,Aedes,Fredwardsius,vittatus,,Aedes vittatus,84,0
2252,Aedes,Fredwardsius,vittatus,,Aedes vittatus,84,0
2253,Aedes,Fredwardsius,vittatus,,Aedes vittatus,84,0
2254,Aedes,Fredwardsius,vittatus,,Aedes vittatus,84,0
2255,Aedes,Fredwardsius,vittatus,,Aedes vittatus,84,0
2256,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2257,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2258,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2259,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2260,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2261,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2262,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2263,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2264,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2265,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2266,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2267,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2268,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2269,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2270,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2271,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2272,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2273,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2274,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2276,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2277,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2278,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2279,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2280,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2281,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2282,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2283,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2284,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2285,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2286,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2287,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2288,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2289,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2290,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2291,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2292,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2293,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2294,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2295,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2296,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2297,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2298,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2299,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2300,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2301,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2302,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2303,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2304,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2305,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2306,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2307,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2308,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2309,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2310,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2311,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2312,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2313,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2314,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2315,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2316,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2317,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2318,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2319,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2320,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2321,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2322,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2323,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2324,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2325,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2326,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2327,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2328,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2329,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2330,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2331,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2332,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2333,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2334,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2335,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2336,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2337,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2338,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2339,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2340,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2341,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2342,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2343,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2345,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2346,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2347,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2348,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2349,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2350,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2351,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2352,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2353,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2354,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2355,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2356,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2357,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2358,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2359,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2360,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2361,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2362,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2363,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2364,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2366,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2367,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2368,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2369,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2370,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2371,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2372,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2373,Anopheles,Celia,funestus,,Anopheles funestus,85,2
2374,Anopheles,Celia,funestus,,Anopheles funestus,85,2
