photo,species name,category,M/f/ND(0/1/2)
2598,Glossina palpalis palpalis,13,1
2599,Glossina palpalis palpalis,13,1
2600,Glossina palpalis palpalis,13,1
2601,Glossina palpalis palpalis,13,1
2602,Glossina palpalis palpalis,13,1
2603,Glossina palpalis palpalis,13,1
2604,Glossina palpalis palpalis,13,1
2605,Glossina palpalis palpalis,13,1
2606,Glossina palpalis palpalis,13,1
2607,Glossina palpalis palpalis,13,1
2608,Glossina palpalis palpalis,13,1
2609,Glossina palpalis palpalis,13,1
2610,Glossina palpalis palpalis,13,1
2611,Glossina palpalis palpalis,13,1
2612,Glossina palpalis palpalis,13,1
2613,Glossina palpalis palpalis,13,1
2614,Glossina palpalis palpalis,13,1
2615,Glossina palpalis palpalis,13,1
2616,Glossina palpalis palpalis,13,1
2617,Glossina palpalis palpalis,13,1
2618,Glossina palpalis palpalis,13,1
2619,Glossina palpalis palpalis,13,1
2620,Glossina palpalis palpalis,13,1
2621,Glossina palpalis palpalis,13,1
2622,Glossina palpalis palpalis,13,1
2623,Glossina palpalis palpalis,13,1
2624,Glossina palpalis palpalis,13,1
2625,Glossina palpalis palpalis,13,1
2626,Glossina palpalis palpalis,13,1
2627,Glossina palpalis palpalis,13,1
2628,Glossina palpalis palpalis,13,1
2629,Glossina palpalis palpalis,13,1
2630,Glossina palpalis palpalis,13,1
2631,Glossina palpalis palpalis,13,1
2632,Glossina palpalis palpalis,13,1
2633,Glossina palpalis palpalis,13,1
2634,Glossina palpalis palpalis,13,1
2635,Glossina palpalis palpalis,13,1
2636,Glossina palpalis palpalis,13,1
2637,Glossina palpalis palpalis,13,1
2638,Glossina palpalis palpalis,13,1
2639,Glossina palpalis palpalis,13,1
2640,Glossina palpalis palpalis,13,1
2641,Glossina palpalis palpalis,13,1
2642,Glossina palpalis palpalis,13,1
2643,Glossina palpalis palpalis,13,1
2644,Glossina palpalis palpalis,13,1
2645,Glossina palpalis palpalis,13,1
2646,Glossina palpalis palpalis,13,1
2647,Glossina palpalis palpalis,13,1
2648,Glossina palpalis palpalis,13,1
2649,Glossina palpalis palpalis,13,1
2650,Glossina palpalis palpalis,13,1
2651,Glossina palpalis palpalis,13,1
2652,Glossina palpalis palpalis,13,1
2653,Glossina palpalis palpalis,13,1
2654,Glossina palpalis palpalis,13,1
2655,Glossina palpalis palpalis,13,1
2656,Glossina palpalis palpalis,13,1
2657,Glossina palpalis palpalis,13,1
2658,Glossina palpalis palpalis,13,1
2659,Glossina palpalis palpalis,13,1
2660,Glossina palpalis palpalis,13,1
2661,Glossina palpalis palpalis,13,1
2662,Glossina palpalis palpalis,13,1
2663,Glossina palpalis palpalis,13,1
2664,Glossina palpalis palpalis,13,1
2665,Glossina palpalis palpalis,13,1
2666,Glossina palpalis palpalis,13,1
2667,Glossina palpalis palpalis,13,1
2668,Glossina palpalis palpalis,13,1
2669,Glossina palpalis palpalis,13,1
2670,Glossina palpalis palpalis,13,1
2671,Glossina palpalis palpalis,13,1
2672,Glossina palpalis palpalis,13,1
2673,Glossina palpalis palpalis,13,1
2674,Glossina palpalis palpalis,13,1
2675,Glossina palpalis palpalis,13,1
2676,Glossina palpalis palpalis,13,1
2677,Glossina palpalis palpalis,13,1
2678,Glossina palpalis palpalis,13,1
2679,Glossina palpalis palpalis,13,1
2680,Glossina palpalis palpalis,13,1
2681,Glossina palpalis palpalis,13,1
2682,Glossina palpalis palpalis,13,1
2683,Glossina palpalis palpalis,13,1
2684,Glossina palpalis palpalis,13,1
2685,Glossina palpalis palpalis,13,1
2686,Glossina palpalis palpalis,13,1
2687,Glossina palpalis palpalis,13,1
2688,Glossina palpalis palpalis,13,1
2689,Glossina palpalis palpalis,13,1
2690,Glossina palpalis palpalis,13,1
2691,Glossina palpalis palpalis,13,1
2692,Glossina palpalis palpalis,13,1
2693,Glossina palpalis palpalis,13,1
2694,Glossina palpalis palpalis,13,1
2695,Glossina palpalis palpalis,13,1
2696,Glossina palpalis palpalis,13,1
2697,Glossina palpalis palpalis,13,1
2698,Glossina palpalis palpalis,13,1
2699,Glossina palpalis palpalis,13,1
2700,Glossina palpalis palpalis,13,1
2701,Glossina palpalis palpalis,13,1
2702,Glossina palpalis palpalis,13,1
2703,Glossina palpalis palpalis,13,1
2704,Glossina palpalis palpalis,13,1
2705,Glossina palpalis palpalis,13,1
2706,Glossina palpalis palpalis,13,1
2707,Glossina palpalis palpalis,13,1
2708,Glossina palpalis palpalis,13,1
2709,Glossina palpalis palpalis,13,1
2710,Glossina palpalis palpalis,13,1
2711,Glossina palpalis palpalis,13,1
2712,Glossina palpalis palpalis,13,1
2713,Glossina palpalis palpalis,13,1
2714,Glossina palpalis palpalis,13,1
2715,Glossina palpalis palpalis,13,1
2716,Glossina palpalis palpalis,13,1
2717,Glossina palpalis palpalis,13,1
2718,Glossina palpalis palpalis,13,1
2719,Glossina palpalis palpalis,13,1
2720,Glossina palpalis palpalis,13,1
2721,Glossina palpalis palpalis,13,1
2722,Glossina palpalis palpalis,13,1
2723,Glossina palpalis palpalis,13,1
2724,Glossina palpalis palpalis,13,1
2725,Glossina palpalis palpalis,13,1
2726,Glossina palpalis palpalis,13,1
2727,Glossina palpalis palpalis,13,1
2728,Glossina palpalis palpalis,13,1
2729,Glossina palpalis palpalis,13,1
2730,Glossina palpalis palpalis,13,1
2731,Glossina palpalis palpalis,13,1
2732,Glossina palpalis palpalis,13,1
2733,Glossina palpalis palpalis,13,1
2734,Glossina palpalis palpalis,13,1
2735,Glossina palpalis palpalis,13,1
2736,Glossina palpalis palpalis,13,1
2737,Glossina palpalis palpalis,13,1
2738,Glossina palpalis palpalis,13,1
2739,Glossina palpalis palpalis,13,1
2740,Glossina palpalis palpalis,13,1
2741,Glossina palpalis palpalis,13,1
2742,Glossina palpalis palpalis,13,1
2743,Glossina palpalis palpalis,13,0
2744,Glossina palpalis palpalis,13,0
2745,Glossina palpalis palpalis,13,0
2746,Glossina palpalis palpalis,13,0
2747,Glossina palpalis palpalis,13,0
2748,Glossina palpalis palpalis,13,0
2749,Glossina palpalis palpalis,13,0
2750,Glossina palpalis palpalis,13,0
2751,Glossina palpalis palpalis,13,0
2752,Glossina palpalis palpalis,13,0
2753,Glossina palpalis palpalis,13,0
2754,Glossina palpalis palpalis,13,0
2755,Glossina palpalis palpalis,13,0
2756,Glossina palpalis palpalis,13,0
2757,Glossina palpalis palpalis,13,0
2758,Anopheles machardyi,94,1
2759,Anopheles machardyi,94,1
2760,Anopheles machardyi,94,1
2761,Anopheles machardyi,94,1
2762,Anopheles machardyi,94,1
2763,Anopheles machardyi,94,0
2764,Anopheles machardyi,94,0
2765,Anopheles machardyi,94,0
2766,Anopheles machardyi,94,0
2767,Anopheles machardyi,94,0
2768,Anopheles mascarensis,96,2
2769,Anopheles mascarensis,96,2
2770,Anopheles mascarensis,96,2
2771,Anopheles mascarensis,96,2
2772,Anopheles mascarensis,96,2
2773,Anopheles mascarensis,96,2
2774,Anopheles mascarensis,96,2
2775,Anopheles mascarensis,96,2
2776,Anopheles mascarensis,96,2
2777,Anopheles mascarensis,96,2
2778,Anopheles mascarensis,96,2
2779,Anopheles mascarensis,96,2
2780,Anopheles mascarensis,96,2
2781,Anopheles mascarensis,96,2
2782,Anopheles mascarensis,96,2
2783,Anopheles mascarensis,96,2
2784,Anopheles mascarensis,96,2
2785,Anopheles mascarensis,96,2
2786,Anopheles mascarensis,96,2
2787,Anopheles mascarensis,96,2
2788,Anopheles mascarensis,96,2
2789,Anopheles mascarensis,96,2
2790,Anopheles mascarensis,96,2
2791,Anopheles mascarensis,96,2
2792,Anopheles mascarensis,96,2
2793,Anopheles mascarensis,96,2
2794,Anopheles mascarensis,96,2
2795,Anopheles mascarensis,96,2
2796,Anopheles mascarensis,96,2
2797,Anopheles mascarensis,96,2
2798,Anopheles mascarensis,96,2
2799,Anopheles mascarensis,96,2
2800,Anopheles mascarensis,96,2
2801,Anopheles mascarensis,96,2
2802,Anopheles mascarensis,96,2
2803,Anopheles mascarensis,96,2
2804,Anopheles mascarensis,96,2
2805,Anopheles mascarensis,96,2
2806,Anopheles mascarensis,96,2
2807,Anopheles mascarensis,96,2
2808,Anopheles mascarensis,96,2
2809,Anopheles mascarensis,96,2
2810,Anopheles mascarensis,96,2
2811,Anopheles mascarensis,96,2
2812,Anopheles mascarensis,96,2
2813,Anopheles mascarensis,96,2
2814,Anopheles mascarensis,96,2
2815,Anopheles mascarensis,96,2
2816,Anopheles mascarensis,96,2
2817,Anopheles mascarensis,96,2
2818,Anopheles mascarensis,96,2
2819,Anopheles mascarensis,96,2
2820,Anopheles mascarensis,96,2
2821,Anopheles mascarensis,96,2
2822,Anopheles mascarensis,96,2
2823,Anopheles mascarensis,96,2
2824,Anopheles mascarensis,96,2
2825,Anopheles mascarensis,96,2
2826,Anopheles mascarensis,96,2
2827,Anopheles mascarensis,96,2
2828,Aedes albopictus,1,1
2829,Aedes albopictus,1,1
2830,Aedes albopictus,1,1
2831,Aedes albopictus,1,1
2832,Aedes albopictus,1,1
2833,Aedes albopictus,1,1
2834,Aedes albopictus,1,1
2835,Aedes albopictus,1,0
2836,Aedes albopictus,1,0
2837,Aedes albopictus,1,0
2838,Aedes albopictus,1,0
2839,Aedes albopictus,1,0
2840,Aedes albopictus,1,0
2841,Aedes albopictus,1,0
2842,Anopheles cinereus,70,2
2843,Anopheles cinereus,70,2
2844,Anopheles cinereus,70,2
2845,Anopheles cinereus,70,2
2846,Anopheles cinereus,70,2
2847,Anopheles cinereus,70,2
2848,Anopheles cinereus,70,2
2849,Anopheles cinereus,70,2
2850,Anopheles cinereus,70,2
2851,Anopheles cinereus,70,2
2852,Anopheles cinereus,70,2
2853,Anopheles sergenti,98,2
2854,Anopheles sergenti,98,2
2855,Anopheles sergenti,98,2
2856,Anopheles sergenti,98,2
2857,Anopheles sergenti,98,2
2858,Anopheles sergenti,98,2
2859,Anopheles sergenti,98,2
2860,Anopheles sergenti,98,2
2861,Anopheles ziemanni,99,1
2862,Anopheles ziemanni,99,1
2863,Anopheles ziemanni,99,1
2864,Anopheles ziemanni,99,1
2865,Anopheles ziemanni,99,0
2866,Anopheles ziemanni,99,0
2867,Culex nebulosus,100,0
2868,Culex nebulosus,100,0
2869,Culex nebulosus,100,0
2870,Culex nebulosus,100,0
2871,Culex nebulosus,100,0
2872,Culex nebulosus,100,0
2873,Culex nebulosus,100,0
2874,Culex nebulosus,100,0
2875,Culex nebulosus,100,0
2876,Culex nebulosus,100,0
2877,Anopheles multicolor,63,1
2878,Anopheles multicolor,63,1
2879,Anopheles multicolor,63,1
2880,Anopheles multicolor,63,1
2881,Anopheles multicolor,63,0
2882,Aedes irritans,101,0
2883,Aedes irritans,101,1
2884,Aedes irritans,101,1
2885,Aedes irritans,101,1
2886,Aedes irritans,101,2
2887,Aedes irritans,101,2
2888,Aedes irritans,101,2
2889,Anopheles funestus,85,1
2890,Anopheles funestus,85,1
2891,Anopheles funestus,85,1
2891,Anopheles funestus,85,0
2892,Anopheles funestus,85,0
2893,Anopheles funestus,85,0
2894,Anopheles funestus,85,0
2895,Anopheles funestus,85,0
2896,Anopheles funestus,85,0
2897,Anopheles funestus,85,2
2898,Anopheles arabiensis,31,0
2899,Anopheles arabiensis,31,0
2900,Anopheles arabiensis,31,0
2901,Anopheles arabiensis,31,0
2902,Anopheles arabiensis,31,0
2903,Anopheles arabiensis,31,0
2904,Anopheles arabiensis,31,0
2905,Anopheles arabiensis,31,0
2906,Anopheles arabiensis,31,0
2907,Anopheles dthali,102,0
2908,Anopheles dthali,102,1
2909,Anopheles dthali,102,1
2910,Anopheles obscurus,64,1
2910,Anopheles marshalli,103,0
2911,Anopheles marshalli,103,1
2912,Anopheles marshalli,103,1
2913,Anopheles marshalli,103,1
2914,Anopheles marshalli,103,1
2915,Anopheles obscurus,64,0
2916,Anopheles obscurus,64,0
2917,Anopheles obscurus,64,0
2918,Anopheles obscurus,64,1
2919,Anopheles obscurus,64,1
2921,Anopheles obscurus,64,1
2922,Anopheles obscurus,64,1
2923,Anopheles pharoensis,68,0
2924,Anopheles pharoensis,68,0
2925,Anopheles pharoensis,68,1
2926,Anopheles pharoensis,68,1
2927,Anopheles pharoensis,68,1
2928,Anopheles pharoensis,68,1
2929,Anopheles pharoensis,68,1
2930,Anopheles pharoensis,68,1
2931,Anopheles pharoensis,68,1
2932,Anopheles pharoensis,68,1
2933,Anopheles squamosus,61,0
2934,Anopheles squamosus,61,0
2935,Anopheles squamosus,61,0
2936,Anopheles squamosus,61,1
2937,Anopheles squamosus,61,1
2938,Anopheles squamosus,61,1
2939,Anopheles squamosus,61,1
2940,Anopheles squamosus,61,1
2941,Anopheles squamosus,61,1
2942,Anopheles squamosus,61,1
2943,Aedes dufouri,104,0
2944,Aedes dufouri,104,0
2945,Aedes dufouri,104,0
2946,Aedes dufouri,104,0
2947,Aedes dufouri,104,0
2948,Aedes dufouri,104,0
2949,Aedes dufouri,104,1
2950,Aedes dufouri,104,1
2951,Aedes dufouri,104,1
2952,Aedes dufouri,104,1
2953,Aedes dufouri,104,1
2954,Aedes dufouri,104,1
2955,Aedes dufouri,104,1
2956,Aedes dufouri,104,1
2957,Culex neavei,32,1
2958,Culex neavei,32,1
2959,Culex neavei,32,1
2960,Culex neavei,32,1
2961,Culex neavei,32,1
2962,Culex neavei,32,1
2963,Culex neavei,32,1
2964,Culex neavei,32,1
2965,Culex neavei,32,1
2966,Culex neavei,32,1
2967,Culex neavei,32,1
2968,Culex neavei,32,1
2969,Culex neavei,32,1
2970,Culex neavei,32,1
2971,Culex neavei,32,1
2972,Culex neavei,32,1
2973,Culex neavei,32,1
2974,Culex neavei,32,1
2975,Culex neavei,32,1
2976,Culex neavei,32,1
2977,Culex neavei,32,1
2978,Culex neavei,32,1
2979,Culex neavei,32,1
2980,Culex neavei,32,1
2981,Culex neavei,32,1
2982,Culex neavei,32,1
2983,Culex neavei,32,1
2984,Culex neavei,32,1
2985,Culex neavei,32,1
2986,Culex neavei,32,1
2987,Culex neavei,32,1
2988,Culex neavei,32,0
2989,Culex neavei,32,0
2990,Culex neavei,32,0
2991,Culex neavei,32,0
2992,Culex neavei,32,0
2993,Culex neavei,32,0
2994,Culex neavei,32,0
2995,Culex neavei,32,0
2996,Culex neavei,32,0
2997,Culex neavei,32,0
2998,Culex neavei,32,0
2999,Culex neavei,32,0
3000,Culex neavei,32,0
3001,Culex neavei,32,0
3002,Culex neavei,32,0
3003,Culex neavei,32,0
3004,Culex neavei,32,0
3005,Culex neavei,32,0
3006,Culex neavei,32,0
3007,Culex neavei,32,0
3008,Culex neavei,32,0
3009,Culex neavei,32,0
3010,Culex neavei,32,0
3011,Culex neavei,32,0
3012,Culex neavei,32,0
3013,Culex neavei,32,0
3014,Culex neavei,32,0
3015,Culex neavei,32,0
3016,Culex neavei,32,0
3017,Culex neavei,32,0
3018,Culex neavei,32,0
3019,Culex neavei,32,0
3020,Culex neavei,32,0
3021,Culex neavei,32,0
3022,Culex neavei,32,0
3023,Culex neavei,32,0
3024,Culex neavei,32,0
3025,Culex neavei,32,0
3026,Culex neavei,32,0
3027,Culex neavei,32,0
3028,Culex neavei,32,0
3029,Culex neavei,32,1
3030,Culex neavei,32,1
3031,Culex neavei,32,1
3032,Culex neavei,32,1
3033,Culex neavei,32,1
3034,Culex neavei,32,1
3035,Culex neavei,32,1
3036,Culex neavei,32,1
3037,Culex neavei,32,1
3038,Culex neavei,32,1
3039,Culex neavei,32,1
3040,Culex neavei,32,1
3041,Culex neavei,32,1
3042,Culex neavei,32,1
3043,Culex neavei,32,1
3044,Culex neavei,32,1
3045,Culex neavei,32,1
3046,Culex neavei,32,1
3047,Culex neavei,32,1
3048,Culex neavei,32,1
3049,Culex neavei,32,1
3050,Culex neavei,32,1
3051,Culex neavei,32,1
3052,Culex neavei,32,1
3053,Culex neavei,32,1
3054,Culex neavei,32,1
3055,Culex neavei,32,1
3056,Culex neavei,32,1
3057,Culex neavei,32,1
3058,Culex neavei,32,1
3059,Culex neavei,32,1
3060,Culex neavei,32,1
3061,Culex neavei,32,1
3062,Culex neavei,32,1
3063,Culex neavei,32,1
3063,Culex neavei,32,1
3064,Culex neavei,32,1
3065,Culex neavei,32,1
3066,Culex neavei,32,1
3067,Culex neavei,32,1
3068,Culex neavei,32,1
3069,Aedes aegypti,2,0
3070,Aedes aegypti,2,0
3071,Aedes aegypti,2,0
3072,Aedes aegypti,2,0
3073,Aedes africanus,129,2
3074,Aedes africanus,129,2
3075,Aedes berlandi,105,1
3076,Aedes berlandi,105,1
3077,Aedes berlandi,105,1
3078,Aedes cantans,106,2
3079,Aedes cantans,106,2
3080,Aedes cantans,106,2
3081,Aedes cantans,106,2
3082,Aedes cantans,106,2
3083,Aedes cantans,106,2
3084,Aedes cantans,106,2
3085,Aedes cantans,106,2
3086,Aedes cantans,106,2
3087,Aedes caspius,107,0
3088,Aedes caspius,107,0
3089,Aedes caspius,107,1
3090,Aedes caspius,107,1
3091,Aedes caspius,107,1
3092,Aedes echinus,108,1
3093,Aedes echinus,108,1
3094,Aedes echinus,108,0
3095,Aedes echinus,108,0
3096,Aedes echinus,108,0
3097,Aedes echinus,108,0
3098,Aedes echinus,108,0
3099,Aedes echinus,108,0
3100,Aedes echinus,108,0
3101,Aedes echinus,108,0
3102,Aedes punctor,37,1
3103,Aedes punctor,37,1
3104,Aedes punctor,37,1
3105,Aedes punctor,37,1
3106,Aedes punctor,37,1
3107,Aedes punctor,37,1
3108,Aedes punctor,37,0
3109,Anopheles arabiensis,31,1
3110,Anopheles arabiensis,31,1
3111,Anopheles arabiensis,31,1
3112,Anopheles arabiensis,31,1
3113,Anopheles arabiensis,31,1
3114,Anopheles arabiensis,31,1
3115,Anopheles arabiensis,31,0
3116,Anopheles arabiensis,31,0
3117,Anopheles arabiensis,31,0
3118,Anopheles arabiensis,31,0
3119,Anopheles arabiensis,31,0
3120,Anopheles arabiensis,31,0
3121,Anopheles artroparvus,109,0
3122,Anopheles artroparvus,109,1
3123,Anopheles artroparvus,109,1
3124,Anopheles artroparvus,109,2
3125,Anopheles claviger,110,1
3125,Anopheles claviger,110,0
3126,Anopheles claviger,110,0
3127,Anopheles claviger,110,0
3128,Anopheles claviger,110,0
3129,Anopheles claviger,110,0
3130,Anopheles listeri,111,0
3131,Anopheles listeri,111,0
3132,Anopheles listeri,111,0
3133,Anopheles listeri,111,0
3134,Anopheles maculipenis,8,1
3135,Anopheles maculipenis,8,1
3136,Anopheles maculipenis,8,1
3137,Anopheles maculipenis,8,1
3138,Anopheles maculipenis,8,1
3139,Anopheles maculipenis,8,1
3140,Anopheles maculipenis,8,1
3141,Anopheles nili,75,1
3142,Anopheles nili,75,1
3143,Anopheles nili,75,1
3144,Anopheles nili,75,1
3145,Anopheles nili,75,0
3146,Anopheles paludis,76,2
3147,Anopheles paludis,76,2
3148,Anopheles paludis,76,2
3149,Anopheles paludis,76,2
3150,Anopheles paludis,76,2
3151,Anopheles paludis,76,2
3152,Anopheles pretoriensis,112,0
3153,Anopheles pretoriensis,112,0
3154,Anopheles pretoriensis,112,0
3155,Anopheles pretoriensis,112,0
3156,Anopheles pretoriensis,112,0
3157,Anopheles pretoriensis,112,0
3158,Anopheles pretoriensis,112,0
3159,Anopheles rufipes,113,1
3160,Anopheles rufipes,113,1
3161,Anopheles rufipes,113,1
3162,Anopheles rufipes,113,1
3163,Anopheles rufipes,113,0
3164,Anopheles rufipes,113,0
3165,Anopheles rufipes,113,2
3166,Auchmeromya luteola,114,2
3167,Auchmeromya luteola,114,2
3168,Auchmeromya luteola,114,2
3169,Chrysomya inclinata,115,2
3170,Chrysomya inclinata,115,2
3171,Chrysomya inclinata,115,2
3172,Chrysomya inclinata,115,2
3173,Chrysomya inclinata,115,2
3174,Chrysomya marginalis,116,2
3175,Chrysomya marginalis,116,2
3176,Lucilia cuprina,117,2
3177,Lucilia cuprina,117,2
3178,Lucilia cuprina,117,2
3179,Lucilia infernalis,118,2
3180,Lucilia infernalis,118,2
3181,Lucilia infernalis,118,2
3182,Hemipyrelia fernandica,119,2
3183,Hemipyrelia fernandica,119,2
3183,Hemipyrelia fernandica,119,2
3184,Hemipyrelia fernandica,119,2
3185,Hemipyrelia fernandica,119,2
3186,Haematobia potans,120,2
3187,Haematobia potans,120,2
3188,Haematobia potans,120,2
3189,Haematobia potans,120,2
3190,Lutzia tigripes,121,1
3191,Lutzia tigripes,121,1
3192,Lutzia tigripes,121,1
3193,Lutzia tigripes,121,1
3194,Lutzia tigripes,121,1
3195,Lutzia tigripes,121,1
3196,Lutzia tigripes,121,0
3197,Lutzia tigripes,121,0
3198,Lutzia tigripes,121,0
3199,Lutzia tigripes,121,0
3200,Lutzia tigripes,121,0
3201,Lutzia tigripes,121,0
3202,Lutzia tigripes,121,0
3203,Lutzia tigripes,121,0
3204,Culex  quinquefaciatus,3,0
3205,Culex  quinquefaciatus,3,0
3206,Culex  quinquefaciatus,3,0
3207,Culex  quinquefaciatus,3,0
3208,Culex  quinquefaciatus,3,0
3209,Culex  quinquefaciatus,3,0
3210,Culex  quinquefaciatus,3,0
3211,Culex  quinquefaciatus,3,0
3212,Culex  quinquefaciatus,3,0
3213,Culex  quinquefaciatus,3,0
3214,Culex  quinquefaciatus,3,0
3215,Culex  quinquefaciatus,3,0
3216,Culex  quinquefaciatus,3,0
3217,Culex  quinquefaciatus,3,0
3218,Culex  quinquefaciatus,3,1
3219,Culex  quinquefaciatus,3,1
3220,Culex  quinquefaciatus,3,1
3221,Culex  quinquefaciatus,3,1
3222,Culex  quinquefaciatus,3,1
3223,Culex  quinquefaciatus,3,1
3224,Culex  quinquefaciatus,3,1
3225,Culex  quinquefaciatus,3,1
3226,Culex  quinquefaciatus,3,1
3227,Culex  quinquefaciatus,3,1
3228,Culex  quinquefaciatus,3,1
3229,Culex  quinquefaciatus,3,1
3230,Culex  quinquefaciatus,3,1
3231,Culex  quinquefaciatus,3,1
